ds,yhat,yhat_lower,yhat_upper
2014-03-27,15.53324213686146,14.770683005422997,16.25587076171366
2014-03-28,15.643741670990766,14.90483627064263,16.376708914206574
2014-03-29,15.613087038029109,14.908964282543408,16.361122555369565
2014-03-30,12.248486147071144,11.495234597883739,12.976982548972378
2014-03-31,15.749447956413427,15.007913990558798,16.469686298766412
2014-04-01,15.734938281280348,15.004043958544624,16.440710792812837
2014-04-02,15.627395692137622,14.910337169693141,16.365025694016193
2014-04-03,15.488785650521834,14.7136612224962,16.247413730023624
2014-04-04,15.60000466737478,14.837797755917947,16.305600792716582
2014-04-05,15.570278750121036,14.841263649484164,16.31155580995088
2014-04-06,12.206864586646885,11.504912796768588,12.91106264624417
2014-04-07,15.709313170827517,14.969016471210622,16.462152900162074
2014-04-08,15.696623227969381,14.914910914935222,16.459841854937977
2014-04-09,15.591255091471275,14.839388289764713,16.328746854440187
2014-04-10,15.455183253463952,14.727827097401613,16.173349990892664
2014-04-11,15.569299434343248,14.788320928977445,16.31351416301209
2014-04-12,15.542810478987098,14.766869588913822,16.269612536807752
2014-04-13,12.182939550341603,11.471849204376827,12.934873028323652
2014-04-14,15.689190327477323,14.918254086309853,16.45063828530726
2014-04-15,15.680501548963184,14.938699387071933,16.427048164984964
2014-04-16,15.579262516439803,14.852353559062244,16.354328615590685
2014-04-17,15.447367726492894,14.75811123403325,16.192977754980543
2014-04-18,15.565622405575326,14.827124477190353,16.309802687116854
2014-04-19,15.543143171813853,14.790733943653215,16.26516324293414
2014-04-20,12.187062199827372,11.515721904871548,12.88238673777148
2014-04-21,15.696794493891904,14.961581419045482,16.470577701834404
2014-04-22,15.691195504362398,14.97787573036425,16.47882586736437
2014-04-23,15.592579595918913,14.854213153937984,16.330051087746334
2014-04-24,15.46277743251421,14.74254769991778,16.212221697501864
2014-04-25,15.582543956679215,14.831952174173832,16.28144182391093
2014-04-26,15.560961102700437,14.80180197898304,16.269891486863678
2014-04-27,12.205143540478105,11.463318528857805,12.970944720153172
2014-04-28,15.714507001559731,14.967595940656127,16.44223320620066
2014-04-29,15.707926377577998,15.014352197247279,16.45197543285096
2014-04-30,15.60775407682975,14.885388993745117,16.378584717771307
2014-05-01,15.475876699893117,14.73710487895088,16.182215511400805
2014-05-02,15.593121727556984,14.827281195418822,16.340143608539574
2014-05-03,15.568658392737778,14.780785408444673,16.26167889957228
2014-05-04,12.20970109061273,11.526014890809844,12.894136976810728
2014-05-05,15.715774942117678,15.012742560731871,16.477926815623363
2014-05-06,15.705870786587335,14.978308100843758,16.404432278543425
2014-05-07,15.60246018326662,14.923672272855429,16.332078837703552
2014-05-08,15.467548585522906,14.77399516740116,16.24933526153558
2014-05-09,15.582078489408454,14.823392990570506,16.292765432822982
2014-05-10,15.555326838310497,14.816997516555826,16.278252031208073
2014-05-11,12.194605146334705,11.450447037871864,12.899282678238972
2014-05-12,15.69952205897533,14.969510223472522,16.479508663356583
2014-05-13,15.689135721514926,14.940681588775986,16.378024680497965
2014-05-14,15.585966618503704,14.84051568340196,16.313233507125087
2014-05-15,15.452049117311818,14.641922005425824,16.197818769505613
2014-05-16,15.568333570539437,14.830202929617961,16.25914283848188
2014-05-17,15.544083293775955,14.84326426212233,16.271110928049303
2014-05-18,12.186574897415815,11.428273518692343,12.87872116106069
2014-05-19,15.695361686911774,14.926157452978755,16.462204990316266
2014-05-20,15.689427478752158,14.969709816729383,16.428909190149312
2014-05-21,15.591201452908587,14.891458753145256,16.363525995790894
2014-05-22,15.462612215096495,14.755338139100319,16.200730456255222
2014-05-23,15.584492847715048,14.830497033041892,16.3357376828095
2014-05-24,15.565981177466975,14.84718281031566,16.320107672024154
2014-05-25,12.214223640718666,11.503400694337959,12.915906467406463
2014-05-26,15.72864234274189,15.07080456135103,16.435776439615378
2014-05-27,15.728092570092581,14.995525009193356,16.507681744679967
2014-05-28,15.63488124204406,14.94143061546041,16.35852043750398
2014-05-29,15.510824376980363,14.763621446017273,16.265623634946294
2014-05-30,15.636655247928674,14.915721970410154,16.353640182642998
2014-05-31,15.621427361774009,14.911222321759878,16.33451816884687
2014-06-01,12.272220560206074,11.503345150200461,13.009850946704681
2014-06-02,15.7884097841556,15.03416092411143,16.49856526668075
2014-06-03,15.788823688633755,15.029544404964973,16.518695017074545
2014-06-04,15.695763586450681,14.929524036572307,16.393600497351144
2014-06-05,15.571060773814303,14.806087725061271,16.3313157735234
2014-06-06,15.695483922630434,14.991225216918707,16.427556742398828
2014-06-07,15.67814070156309,14.890717657100184,16.39557913465395
2014-06-08,12.326181970367639,11.58803336082783,13.088474911473421
2014-06-09,15.83906815194713,15.051003089606516,16.57355060565667
2014-06-10,15.835725047414808,15.148879835632881,16.555153054718723
2014-06-11,15.73855966267438,14.987496228557008,16.442234994138722
2014-06-12,15.609514199948755,14.875777725159042,16.37778460279461
2014-06-13,15.729470005009219,14.974676180424044,16.43141674120111
2014-06-14,15.70764574188578,14.987045013247506,16.389060246653383
2014-06-15,12.351298247955405,11.647150072625575,13.088705667491215
2014-06-16,15.859985779185642,15.115561772536363,16.572584771051922
2014-06-17,15.852721008056104,15.107066085197548,16.56448258187532
2014-06-18,15.751984430137167,15.037971437203165,16.43714200691261
2014-06-19,15.61977640662259,14.887340587980054,16.352481948809498
2014-06-20,15.737019692402624,15.010313853858065,16.529327974372304
2014-06-21,15.712956762440426,14.968029382523694,16.447360337934192
2014-06-22,12.354850412279145,11.604381586055943,13.098317937395313
2014-06-23,15.862247345585107,15.102389107702443,16.581006188575817
2014-06-24,15.854132811290256,15.112227049527664,16.56974580754277
2014-06-25,15.752943331035224,14.988854682395061,16.47575912659872
2014-06-26,15.620622852283416,14.89237025329348,16.35888637514122
2014-06-27,15.73802694711232,15.025349852076872,16.502219538869006
2014-06-28,15.714322867782021,14.996285432303557,16.469383027604223
2014-06-29,12.356693124902801,11.58124263972454,13.159917421285776
2014-06-30,15.86460219975169,15.116276939889504,16.588207544569848
2014-07-01,15.856953630915294,15.136126405065262,16.564081762427513
2014-07-02,15.756107988713929,15.03069451310891,16.492530313337497
2014-07-03,15.6239398066119,14.919288969162096,16.412656529374853
2014-07-04,15.741245150901921,15.032903911468306,16.46469370694851
2014-07-05,15.717143968341865,15.002151583925974,16.43370372272833
2014-07-06,12.358785515260756,11.61452901948751,13.109835799565051
2014-07-07,15.865616415232815,15.12763300585623,16.61020202214253
2014-07-08,15.856538538229433,15.135960857392936,16.603333652635268
2014-07-09,15.753927185474193,15.068803034094888,16.531504607933236
2014-07-10,15.619687639695167,14.9103589021884,16.356286335658087
2014-07-11,15.734661772085573,15.01165593597878,16.49593040114704
2014-07-12,15.708028875314934,14.985075865491515,16.474471238742158
2014-07-13,12.347009074706998,11.604975591546129,13.054594765367163
2014-07-14,15.851128930135951,15.156106425281974,16.56942285264929
2014-07-15,15.839376502453858,15.095962390274384,16.58853754697145
2014-07-16,15.734216462230744,15.03977863195733,16.539057043726473
2014-07-17,15.597643403458443,14.836820449717813,16.338508892134797
2014-07-18,15.710585162973038,15.004981889773847,16.48006936860107
2014-07-19,15.68230042736551,14.95753131520759,16.411154831837383
2014-07-20,12.320079090347354,11.590328019404044,13.056406392707661
2014-07-21,15.823505080310744,15.108856302956497,16.587798937321015
2014-07-22,15.81160903020199,15.050441413787889,16.52122729623152
2014-07-23,15.706881454800856,14.969286782375415,16.436045656552142
2014-07-24,15.571481166770909,14.843666173362218,16.325024722848486
2014-07-25,15.686168307196453,14.950168187034487,16.3646173160148
2014-07-26,15.660171270873796,14.866270615212848,16.389526296780257
2014-07-27,12.30073104383294,11.625867911642803,13.073005773706385
2014-07-28,15.807365148567536,15.094412005589772,16.547547357404827
2014-07-29,15.799022046955383,15.082933996797365,16.583937618311893
2014-07-30,15.698096618579752,14.978764499516421,16.41545151375896
2014-07-31,15.566484883537523,14.837009236712383,16.297544862409776
2014-08-01,15.684989741914961,14.944999796871116,16.46580805926014
2014-08-02,15.662721949254289,14.94914976308336,16.403739798157105
2014-08-03,12.306804696194035,11.604485988200656,13.01123942942648
2014-08-04,15.816641386669437,15.123318985394201,16.55266597195609
2014-08-05,15.811073836253,15.08355595001028,16.587828059934214
2014-08-06,15.712401382506675,14.951520980508654,16.434538864621715
2014-08-07,15.582438953732877,14.893531035283583,16.28503027821475
2014-08-08,15.70192575308653,15.006641288716354,16.374097332591017
2014-08-09,15.679928672739686,14.893831617204594,16.432153268373167
2014-08-10,12.323548716301485,11.581737544420031,13.073974861602727
2014-08-11,15.832189952045894,15.092083536162002,16.567560732426713
2014-08-12,15.82471816587032,15.108470381034719,16.55267149112016
2014-08-13,15.723479676909257,14.956116854733818,16.470352689798297
2014-08-14,15.590358355645927,14.850111517957316,16.3522200008182
2014-08-15,15.706182520172112,14.989037765446726,16.44051026968245
2014-08-16,15.680125867185968,14.879736748868368,16.382908052182874
2014-08-17,12.319410781906566,11.60386740781752,13.05053122133763
2014-08-18,15.823573636117901,15.082637400587503,16.568913749626883
2014-08-19,15.811619349799864,15.066472629186462,16.592991494871796
2014-08-20,15.706035801407305,14.921023343129983,16.460390803313597
2014-08-21,15.568846261738532,14.824134242168958,16.3460241968382
2014-08-22,15.681011670162324,14.924917014254948,16.42569634327146
2014-08-23,15.65187938036821,14.916587302111825,16.415334493580655
2014-08-24,12.288725254355384,11.554323774343386,13.013157349658277
2014-08-25,15.791172080649233,15.091293593855145,16.558798237703268
2014-08-26,15.778288500347923,15.040841175363305,16.54879076190703
2014-08-27,15.672600756722561,14.915332403303237,16.441098315363607
2014-08-28,15.536143221497099,14.789542545041336,16.25232838559865
2014-08-29,15.649859595750097,14.8914989116747,16.34824938579949
2014-08-30,15.622999144666192,14.860837354594418,16.412879064839125
2014-08-31,12.26281648529189,11.475637916180952,13.004922798559441
2014-09-01,15.768834678861694,15.034038144884956,16.450112304015523
2014-09-02,15.75999900709443,15.072500066311296,16.49729187074847
2014-09-03,15.658692079013294,14.893719070096608,16.42208147312967
2014-09-04,15.526788459809326,14.79257869287645,16.257381286616514
2014-09-05,15.645060610161686,14.933940050589495,16.361809322698054
2014-09-06,15.622580363742793,14.900516919971391,16.323506298131257
2014-09-07,12.266424311483686,11.558035358086281,13.001125091341505
2014-09-08,15.775942679107928,15.057079501540196,16.53226473953798
2014-09-09,15.769918902433057,15.011590435859745,16.52361225855864
2014-09-10,15.670590367359607,14.93083796821113,16.388616193638708
2014-09-11,15.539708326971706,14.792439621370193,16.25325780956187
2014-09-12,15.657948611534154,14.899115207280502,16.37752343896395
2014-09-13,15.634317197556928,14.91343413552623,16.398733372196496
2014-09-14,12.275858859760397,11.536791119192731,13.034250842714746
2014-09-15,15.781928369383989,15.040320238820737,16.497573203851275
2014-09-16,15.771351345377617,15.042897727479353,16.49960750041682
2014-09-17,15.666445156950951,14.953010872201823,16.430079118277554
2014-09-18,15.529077853124114,14.78646114743302,16.239665295781638
2014-09-19,15.640076732044498,14.958606899312995,16.39670076160972
2014-09-20,15.60863064749349,14.86729072738634,16.354878130973724
2014-09-21,12.242126034230083,11.49827954820349,13.000932832191072
2014-09-22,15.740017755518489,15.028831754312607,16.467186629753094
2014-09-23,15.721378927180345,14.953362473559297,16.447640879436698
2014-09-24,15.608783356553477,14.872743762570916,16.369687126963417
2014-09-25,15.464357212781133,14.790041127182727,16.206545629637166
2014-09-26,15.569180049527098,14.797717640207543,16.25796389733394
2014-09-27,15.532679492159803,14.79345850377943,16.242069172828568
2014-09-28,12.16232810052915,11.465077191324621,12.923486325398875
2014-09-29,15.657902192505029,14.89999591772477,16.38365101247187
2014-09-30,15.638630082496231,14.88204423970179,16.390526354889317
2014-10-01,15.527200496867193,14.789889236087708,16.240646489692406
2014-10-02,15.385809511541495,14.69981460172378,16.16513938905688
2014-10-03,15.495557988941563,14.793859950447372,16.24534547522445
2014-10-04,15.465843960808604,14.772949905458324,16.16560561259454
2014-10-05,12.104058569737377,11.369119295118018,12.82070936165864
2014-10-06,15.609845418208677,14.888052402106549,16.29553333175662
2014-10-07,15.6022508035653,14.886673119982555,16.401203451801656
2014-10-08,15.503735583186502,14.744680914329262,16.215853522831086
2014-10-09,15.376226955939611,14.66949774298106,16.072417964723652
2014-10-10,15.500522036373395,14.761155847272976,16.282792005874104
2014-10-11,15.485687528780772,14.717212930743802,16.21519361787118
2014-10-12,12.138763938178963,11.396500054948124,12.825561427903544
2014-10-13,15.659033959755853,14.941369968964459,16.427020158590842
2014-10-14,15.665182291333513,14.971039036280354,16.37240421795605
2014-10-15,15.579317358713922,14.850252956442153,16.304042686110414
2014-10-16,15.463032971799958,14.722276970108737,16.226537277964876
2014-10-17,15.59682151334068,14.900670734252577,16.28221732042296
2014-10-18,15.589482694022971,14.853695325328504,16.347724496201604
2014-10-19,12.247836045864686,11.456487550808157,12.94981488766398
2014-10-20,15.770996547399431,15.040789372767817,16.477520441748613
2014-10-21,15.777623564239883,15.059187071550987,16.581782270045395
2014-10-22,15.689697579313002,14.95599357486418,16.424871484044818
2014-10-23,15.568834214699908,14.814695946687346,16.280266661157018
2014-10-24,15.695615387676726,14.962152827023592,16.461367183734726
2014-10-25,15.678997384301672,14.907457271038131,16.355122506307026
2014-10-26,12.326020835061268,11.555332062121332,13.062972181435724
2014-10-27,15.836082012391588,15.102076937418754,16.5615763569796
2014-10-28,15.828092546008456,15.15402837332166,16.60851023627042
2014-10-29,15.724497976646118,14.95388150295646,16.431708452772018
2014-10-30,15.587333179165517,14.890750767038352,16.339600749652487
2014-10-31,15.697626353907074,14.947486237334928,16.408451785572872
2014-11-01,15.664795799369838,14.927844067349662,16.418164804603336
2014-11-02,12.296347897482418,11.541235358042742,13.041431811787914
2014-11-03,15.792136037219484,15.06413550390642,16.50780359497458
2014-11-04,15.771507895125868,15.044216196314089,16.507926503149278
2014-11-05,15.657311823188232,14.935686327102665,16.420080968589474
2014-11-06,15.511940704165168,14.78933767319496,16.23593456569263
2014-11-07,15.616725292152076,14.902242811813863,16.34866996552838
2014-11-08,15.581321551928745,14.83106748401746,16.299249322778692
2014-11-09,12.213400701619728,11.491873627569749,12.916245563645207
2014-11-10,15.712901923213575,15.018088049862651,16.432939639566797
2014-11-11,15.699175356250894,14.987952788042707,16.459089592082034
2014-11-12,15.59498627498677,14.847297389311422,16.324709025632107
2014-11-13,15.462558906227317,14.727379005932047,16.232104821358497
2014-11-14,15.582971947769915,14.819612141104832,16.321361035714858
2014-11-15,15.565550285357919,14.81135516313452,16.262166961641814
2014-11-16,12.217561539650262,11.492856254411654,12.954809830379062
2014-11-17,15.738477277871501,15.001678294790933,16.49836940122944
2014-11-18,15.747126321888484,15.032990387727132,16.48298419660379
2014-11-19,15.665710819526797,14.937906902159796,16.429943313287463
2014-11-20,15.555959220967909,14.848432070444602,16.325252116020383
2014-11-21,15.69824809314305,14.957276884911282,16.387667628802376
2014-11-22,15.701296548601743,14.960929705694797,16.453756797661622
2014-11-23,12.371781930616185,11.614135472135073,13.098380207661945
2014-11-24,15.908616023147253,15.145465943995367,16.620904113210223
2014-11-25,15.930112874857645,15.15503119447391,16.65956269026786
2014-11-26,15.85801853169464,15.091978233843513,16.58049625188614
2014-11-27,15.75358050259401,15.042563343499976,16.49678803834554
2014-11-28,15.896968374592662,15.148033788538065,16.60719696599886
2014-11-29,15.896689437658322,15.112161413297681,16.62680297087699
2014-11-30,12.559307334924535,11.885295349495115,13.316740635714382
2014-12-01,16.083722995681057,15.377319425031148,16.850487725828017
2014-12-02,16.088344758831823,15.32869296287545,16.809196370837185
2014-12-03,15.9951178971248,15.237440748063195,16.681425274439622
2014-12-04,15.865591344623164,15.142265789574983,16.62164065442647
2014-12-05,15.98033308514743,15.222413107905348,16.729566479913764
2014-12-06,15.948338165664483,15.222411854326557,16.633609952966623
2014-12-07,12.576737514619845,11.843539585376387,13.308997319680243
2014-12-08,16.065067043056853,15.313081607613508,16.86298484711376
2014-12-09,16.032424208066626,15.296053761782758,16.73057049415297
2014-12-10,15.901482565050902,15.143984498025743,16.62315825132991
2014-12-11,15.734542464246434,14.964836923802075,16.407337740807638
2014-12-12,15.812929729896311,15.109730801701913,16.60841538713481
2014-12-13,15.746386685280564,14.994127585624799,16.508881901071582
2014-12-14,12.342764110861635,11.577419561266202,13.081299568012707
2014-12-15,15.802274019068008,15.017882717271359,16.58667067557309
2014-12-16,15.744630818462065,15.008029282543012,16.506903769993926
2014-12-17,15.5930517652292,14.877595263620941,16.38484923875356
2014-12-18,15.410295197141807,14.721054360657757,16.15167148960365
2014-12-19,15.478048688616916,14.789347754407231,16.236152552580936
2014-12-20,15.406312299741952,14.687093113534305,16.092421236019337
2014-12-21,12.003082918762766,11.25828845885052,12.752977676551055
2014-12-22,15.468605294981762,14.745522612040299,16.169517365891195
2014-12-23,15.422511839621754,14.650695591962984,16.193708561232203
2014-12-24,15.287824893313946,14.593804369202584,16.08640465981746
2014-12-25,15.126999348607969,14.399359206226382,15.890781821759937
2014-12-26,15.221317653217763,14.475159268907984,16.01477479595759
2014-12-27,15.180281638131387,14.442795812331216,15.880337735841069
2014-12-28,11.811309729571791,11.085556413211956,12.528500870440608
2014-12-29,15.313999292712042,14.541696328033963,16.020051220448728
2014-12-30,15.307281440216453,14.579749641290512,16.08802913146824
2014-12-31,15.213438866320862,14.49673934867566,15.92762677710479
2015-01-01,15.094164775904671,14.401997061841437,15.832986975630192
2015-01-02,15.229974543390721,14.49489448882373,15.981387421334013
2015-01-03,15.229614148959872,14.485684724035874,15.95988002304822
2015-01-04,11.899773559661813,11.12337222061119,12.594122413780953
2015-01-05,15.439364426065827,14.752413753305632,16.19217913564019
2015-01-06,15.466689074223984,14.7838594696562,16.189728841702475
2015-01-07,15.403471032669165,14.63432136139571,16.146311731482612
2015-01-08,15.310924883103946,14.590207279792516,15.9737625316984
2015-01-09,15.469176835514554,14.757798302603558,16.20540584742346
2015-01-10,15.486679892838447,14.769595133999871,16.23134982428199
2015-01-11,12.16993164692157,11.447812734049615,12.870281630552999
2015-01-12,15.717754008361252,14.996840221436267,16.466539274500203
2015-01-13,15.748461841963733,15.007127093788089,16.445819405246475
2015-01-14,15.683890797684576,14.861213337275235,16.46249854177145
2015-01-15,15.585462233033962,14.837331681372834,16.31290542612634
2015-01-16,15.733596787559147,14.943809607187463,16.52760353942036
2015-01-17,15.737120683498652,15.029043133446201,16.499885842087657
2015-01-18,12.402973044472647,11.71407999217329,13.159466741624556
2015-01-19,15.930473823723748,15.187448629078789,16.6881179081397
2015-01-20,15.938479614145225,15.176824231218191,16.67857622975055
2015-01-21,15.84939798711215,15.155060760184245,16.571354237258106
2015-01-22,15.725238573458752,14.967463767966803,16.443156753583253
2015-01-23,15.847012803351571,15.125527137058755,16.56346499778741
2015-01-24,15.82412671237255,15.097716532162012,16.57263711144866
2015-01-25,12.464075425764024,11.724115294764914,13.208945280964665
2015-01-26,15.96669920578083,15.244388107927355,16.761695544216305
2015-01-27,15.951328611869023,15.25844802909001,16.628337820316805
2015-01-28,15.84078962369393,15.067395735002927,16.559949830497935
2015-01-29,15.697447150757213,14.972609617335367,16.403226594804934
2015-01-30,15.802598972444049,15.016701794627457,16.5267462161261
2015-01-31,15.765864608962703,14.978410978481513,16.51724304666757
2015-02-01,12.394877776283105,11.72358033355463,13.157030158216672
2015-02-02,15.889542300803686,15.098558330381513,16.64578972292426
2015-02-03,15.869178986462448,15.100845873450451,16.59319722218765
2015-02-04,15.756534181157164,15.080751284949189,16.49048991262526
2015-02-05,15.613828321615122,14.912434240565387,16.32749494789447
2015-02-06,15.722156318777397,14.992343945064249,16.438196881203577
2015-02-07,15.6908840713878,14.91944401793163,16.400174876550093
2015-02-08,12.327349523190374,11.601894957618306,13.081284011784025
2015-02-09,15.831127884399038,15.142124089205915,16.5437143357189
2015-02-10,15.821188244249807,15.11601019379442,16.56020276604531
2015-02-11,15.71991205301599,14.948749909259648,16.463554622033342
2015-02-12,15.58915148799604,14.838026260912715,16.35691751101505
2015-02-13,15.709639312673689,14.954609574238468,16.438131225692302
2015-02-14,15.69039428115849,14.996607127334899,16.449456372696403
2015-02-15,12.338430291990155,11.587775901248587,13.078033372107004
2015-02-16,15.853028728914337,15.09250762256808,16.602297450679
2015-02-17,15.852901065518182,15.123815319343281,16.542070895522688
2015-02-18,15.760212098129553,15.043659102165078,16.451475485350407
2015-02-19,15.636641745592708,14.90060082800687,16.415675648563184
2015-02-20,15.762796987814381,14.98907884331816,16.519144231635448
2015-02-21,15.747617997440527,14.979494402433863,16.51539713422378
2015-02-22,12.398086707341474,11.753100125974777,13.10949779337309
2015-02-23,15.913497326141263,15.148137772114259,16.653811293006736
2015-02-24,15.912615984810156,15.146540865712176,16.62404964895792
2015-02-25,15.81770001276865,15.093810187611927,16.547548764074723
2015-02-26,15.69055493915072,14.940656346489247,16.454366244104015
2015-02-27,15.811940966293038,15.133633897145128,16.544916213258357
2015-02-28,15.790973156695387,15.06646832046697,16.54392306680899
2015-03-01,12.434823769971304,11.718600793055256,13.203803129555057
2015-03-02,15.942986455880218,15.218017258994843,16.69792606799272
2015-03-03,15.934429675546182,15.214354904970838,16.685885030508754
2015-03-04,15.831610027577383,15.138121605574687,16.576082255645375
2015-03-05,15.696523737883908,14.948536795618468,16.37450125546148
2015-03-06,15.810108203405935,15.12667664070899,16.550858464297292
2015-03-07,15.781637950868157,15.043765203931882,16.54695495051348
2015-03-08,12.418423541004472,11.656587721325394,13.07887643668063
2015-03-09,15.920073189949534,15.101297372179099,16.660609214318406
2015-03-10,15.905644516411403,15.162855679896126,16.665546180339142
2015-03-11,15.797657098961336,15.084160918096066,16.522402510905934
2015-03-12,15.658144080857351,14.917940545948547,16.395135517982027
2015-03-13,15.768054664837438,15.008509267156919,16.532623164379373
2015-03-14,15.736651786557683,15.00342072895888,16.435513241512314
2015-03-15,12.371213403055133,11.625370008041186,13.125996448213046
2015-03-16,15.871297056731773,15.184996437467221,16.60715352155851
2015-03-17,15.855894997884752,15.08975950571753,16.5923822245541
2015-03-18,15.747450415873017,14.977588016627736,16.499110246770286
2015-03-19,15.607912877054504,14.90884756990614,16.340507060944645
2015-03-20,15.7181446728884,14.977201786446571,16.46357606884354
2015-03-21,15.687322231987983,15.026931604467915,16.506968391933345
2015-03-22,12.322640906720608,11.569716365197236,13.075969756527066
2015-03-23,15.823582681016232,15.104625646352144,16.555163687936943
2015-03-24,15.80907398514802,15.040157654797005,16.613391119788503
2015-03-25,15.70150408828913,14.978239749311806,16.47423766826111
2015-03-26,15.562782109280906,14.845721568214074,16.25146477992893
2015-03-27,15.673744312471602,14.974353326984488,16.443710197430196
2015-03-28,15.64355582969807,14.912109776217457,16.327980899077897
2015-03-29,12.279415128242135,11.54121439345274,13.024087074210797
2015-03-30,15.78082080280877,15.069374423799761,16.490460697941913
2015-03-31,15.76672792893907,15.015092652037621,16.506762268309085
2015-04-01,15.659564518464554,14.916914342512325,16.400941574778482
2015-04-02,15.521286202345086,14.759413766653124,16.292421818639262
2015-04-03,15.632780905315755,14.859657652103333,16.30233287124786
2015-04-04,15.603267759169212,14.891820368002856,16.308032290709583
2015-04-05,12.239998685379359,11.513044130313796,12.987189151047625
2015-04-06,15.742522337112614,15.04857706275954,16.46697783234787
2015-04-07,15.729837746840243,14.943240608648482,16.528716408436516
2015-04-08,15.624408322894825,14.917349113432886,16.341421211953705
2015-04-09,15.488214412743185,14.747781135010383,16.23116523762663
2015-04-10,15.602156277149678,14.827426109567615,16.329372216631377
2015-04-11,15.57545178580971,14.839698294562224,16.2894602518813
2015-04-12,12.215337311864817,11.462970518531021,12.943975807129945
2015-04-13,15.721331542305633,15.02442095360286,16.469797506842543
2015-04-14,15.712389558261172,14.990664764818113,16.426772069061307
2015-04-15,15.610917815890863,14.907751955815847,16.36340163627889
2015-04-16,15.47882821370328,14.768130148069659,16.163761073614204
2015-04-17,15.59694304036883,14.847499385987017,16.3371539874146
2015-04-18,15.574395047199223,14.842596610513926,16.265782939250396
2015-04-19,12.218331041537963,11.454277080940596,12.975115406148237
2015-04-20,15.72817862640185,15.031340965416602,16.47117288313183
2015-04-21,15.722803339775558,14.985548238054136,16.45956581406506
2015-04-22,15.624526718977414,14.89374882777963,16.358956182383327
2015-04-23,15.495183369647183,14.793742799583388,16.241147965698858
2015-04-24,15.615528728934207,14.870366900816258,16.37760613057366
2015-04-25,15.594641668443112,14.867303309295162,16.367191582331806
2015-04-26,12.239630243764253,11.568420389920377,12.93139952620903
2015-04-27,15.749900138157537,14.984107799553005,16.520671636539902
2015-04-28,15.74431299086254,15.026824020381234,16.457144973142835
2015-04-29,15.645205088994395,14.910488007074056,16.400090770205846
2015-04-30,15.514444474535328,14.735891549828924,16.25193733027796
2015-05-01,15.63283814679247,14.909387625534151,16.424862002526467
2015-05-02,15.609533516671158,14.860559157711567,16.317969699899844
2015-05-03,12.25172244920344,11.54650545802588,12.981081081740339
2015-05-04,15.758907489961624,14.999587530938374,16.46625425789701
2015-05-05,15.750057530814333,15.014214276346225,16.484549624801485
2015-05-06,15.647623473539062,14.943384031617569,16.428269430929866
2015-05-07,15.513592034583937,14.732529124758463,16.20784322478639
2015-05-08,15.628889472811846,14.914338697364354,16.34458568113515
2015-05-09,15.602779503527074,14.818791437379533,16.270543257817916
2015-05-10,12.242563845411881,11.495367660980113,12.99182006162077
2015-05-11,15.747845105178966,15.039281367024092,16.46082564816264
2015-05-12,15.737679360178346,14.992846199834753,16.46217470741636
2015-05-13,15.634589094832174,14.933179384875675,16.333955136537526
2015-05-14,15.500614720705917,14.793342985144488,16.226409655529203
2015-05-15,15.61671653517698,14.886699025027863,16.346130399999623
2015-05-16,15.592171439069043,14.954003739447732,16.3062977844355
2015-05-17,12.234272899724141,11.524551031968047,12.929106064471855
2015-05-18,15.742593884803897,14.988821929986122,16.522287378185812
2015-05-19,15.73614012816125,14.989181617372077,16.44312660813459
2015-05-20,15.637364365076905,14.836946971428418,16.36309579747953
2015-05-21,15.508219728980684,14.774953824873027,16.239261918400654
2015-05-22,15.629564108731506,14.92907571999958,16.360386446279804
2015-05-23,15.610559715405447,14.866509706576908,16.316929959278653
2015-05-24,12.258376258726766,11.499618574677067,12.951464767158907
2015-05-25,15.772457361568511,15.019079638918779,16.490822208649885
2015-05-26,15.771677468408148,15.070312477225459,16.44849311866879
2015-05-27,15.678359774674558,14.911600370504758,16.396032319818968
2015-05-28,15.554333257096363,14.807761496567709,16.295550141275633
2015-05-29,15.680340494473517,14.938655410666534,16.38869859067206
2015-05-30,15.66544042295322,14.972581075054167,16.397235855321682
2015-05-31,12.316714330492099,11.575163977355711,13.06336946298031
2015-06-01,15.833534634472008,15.074953556184026,16.5370685332613
2015-06-02,15.834723628622973,15.144632620085513,16.590020744720107
2015-06-03,15.74257267255459,14.997504309996716,16.471119003855602
2015-06-04,15.618899868837241,14.909802673455426,16.312106698487213
2015-06-05,15.744457900580391,14.966203942919737,16.48066923383089
2015-06-06,15.728336177258592,14.962116742002664,16.449925092788934
2015-06-07,12.377665616184597,11.68548715260616,13.123127274478366
2015-06-08,15.8918856452625,15.139983997402084,16.59353761398631
2015-06-09,15.889900672248622,15.168155668461464,16.653729357763815
2015-06-10,15.794096568292229,15.025695300537876,16.512553024496913
2015-06-11,15.666395298184476,14.951848780183154,16.389217117053455
2015-06-12,15.787659468308416,15.128468849068836,16.465798629256682
2015-06-13,15.767091045017544,15.070446393779187,16.55771058941998
2015-06-14,12.41193267961808,11.651582411057941,13.15827266298989
2015-06-15,15.921731335282942,15.15166767778088,16.63273994222277
2015-06-16,15.915491566737215,15.166117621046114,16.602905006524534
2015-06-17,15.81568910070846,15.128926634543873,16.557518880979472
2015-06-18,15.684322939303733,14.936694839308146,16.393364602799753
2015-06-19,15.80231783515737,15.087624723251457,16.545977022733666
2015-06-20,15.778921453538977,15.057077744480933,16.56415585144706
